File	Relation	SNum	Sentence
EBA1415_KNKC_1_SC_ES-05424_9	R-5-50	1391	Another difference that can lead to developing skin cancer is sunburn.
EBA1415_KNKC_1_SC_ES-05424_9	O	1392	Severe sunburn can lead to skin infection very bad.
EBA1415_KNKC_1_SC_ES-05424_9	O	1393	In the text it states, "Sun poisoning can lead to infection and shock.
EBA1415_KNKC_1_SC_ES-05424_9	O	1394	In extreme cases it can even cause death."
EBA1415_KNKC_1_SC_ES-05424_9	O	1395	This is why it's best to wear sunblock so you won't damage your skin.
EBA1415_KNKC_1_SC_ES-05424_9	R-5-6	1396.1	In the text it also states, "Sunburn skin cells that aren't removed can result in skin cancer."
EBA1415_KNKC_1_SC_ES-05424_9	R-6-50	1396.2	In the text it also states, "Sunburn skin cells that aren't removed can result in skin cancer."
EBA1415_KNKC_1_SC_ES-05424_9	O	1397	That is why you have to be careful when you get a sunburn because if you don't treat it right away there is going to be consequences within the skin.
EBA1415_KNKC_1_SC_ES-05424_9	R-5-50	1398	In the text it also states, "Suffering just one serious sunburn in childhood or adolescence doubles the chances of developing skin cancer later in life."
EBA1415_KNKC_1_SC_ES-05424_9	O	1399	Having damaged skin cells is critical.
EBA1415_KNKC_1_SC_ES-05424_9	O	1400	This why you have to be careful when your out in the sunlight.
EBA1415_KNKC_1_SC_ES-05424_9	O	1401	Also people who are closer to the equator need to watch alot for the dangerous direct sunlight.
EBA1415_KNKC_1_SC_ES-05424_9	R-1-2	1402	It states in the text, "The closer you are to the Equator, the more consistent direct sunlight will be."
EBA1415_KNKC_1_SC_ES-05424_9	O	1403	In this case sunburn happens and become several bad aand damage one's skin.
EBA1415_KNKC_1_SC_ES-05424_9	O	1404	Conclusion, these were the many reasons in developing skin cancer.
EBA1415_KNKC_1_SC_ES-05424_9	O	1405	We have to start taking care of our skin because our skin protects us from any harm.
EBA1415_KNKC_1_SC_ES-05424_9	O	1406	This why we need to treat our skin with respect.//
EBA1415_TWMD_67_SC_ES-05467	R-5-50	1407	From this article, you can get skin cancer from sunburns and other skin harming material.
EBA1415_TWMD_67_SC_ES-05467	R-5-50	1408	SunBurn is can be a cause of skin cancer if it is extreme.//
EBA1415_BLRW_5_SC_ES-05198	O	1409	Skin cancer is the uncontrolled growth of abnormal skin cells.
EBA1415_BLRW_5_SC_ES-05198	O	1410	There are many ways that you can get skin cancer.
EBA1415_BLRW_5_SC_ES-05198	O	1411	There are 3 main varieties of skin cancer: Basal Cell Carcinoma, Squamous Cell Carcinoma, and Malignant.
EBA1415_BLRW_5_SC_ES-05198	O	1412	These 3 are the most common.
EBA1415_BLRW_5_SC_ES-05198	O	1413	Basal and Squamous make up about 95% of Skin Cancer.
EBA1415_BLRW_5_SC_ES-05198	O	1414	But those 2 aren't so deadly like Malignant.
EBA1415_BLRW_5_SC_ES-05198	O	1415	Malignant Melanoma is responsible for the most deaths from Skin Cancer.
EBA1415_BLRW_5_SC_ES-05198	R-5-50	1416	Another way of getting Skin Cancer is Sunburn.
EBA1415_BLRW_5_SC_ES-05198	R-4-5	1417	Sunburn is caused by damage to genetic molecules in skin cells.
EBA1415_BLRW_5_SC_ES-05198	O	1418	Severe sunburn is called sun poisoning.
EBA1415_BLRW_5_SC_ES-05198	O	1419	In extreme cases of sunburn, can even cause death.
EBA1415_BLRW_5_SC_ES-05198	O	1420	If you go to the beach without sunblock there is a big chance that you might end up with Skin Cancer.//
EBA1415_BLRW_5_SC_ES-05198	O	1421	*Ran out of Time*
EBA1415_SEAL_34_SC_ES-04788	O	1422	Skin cancer is very common, but sometimes deadly.
EBA1415_SEAL_34_SC_ES-04788	O	1423	Skin cancer is "the uncontrolled growth of abnormal skin cells.
EBA1415_SEAL_34_SC_ES-04788	O	1424	The variety of skin cancer that develops depends on the type of skin cells that reproduces irregularly" (Background: skin damage).
EBA1415_SEAL_34_SC_ES-04788	O	1425	There are three types of skin cancer, basal cell carcinoma, squamous cell carcinoma, & malignant melanoma.
EBA1415_SEAL_34_SC_ES-04788	O	1426	Some skin cancer is genetic, but more often, is caused because of the dangers of direct sunlight.
EBA1415_SEAL_34_SC_ES-04788	O	1427	"This means people closer to the equator need to be more aware of the dangers of direct sunlight" (Latitude and direct sunlight).
EBA1415_SEAL_34_SC_ES-04788	R-1-2	1428	Year round direct sunlight mainly occurs between the tropics of capricorn and cancer.
EBA1415_SEAL_34_SC_ES-04788	R-2-3	1429	More sunlight means more uvb radiation.
EBA1415_SEAL_34_SC_ES-04788	O	1430	This doesn't mean people north and south of the equator are completely safe either.
EBA1415_SEAL_34_SC_ES-04788	O	1431	Based on the "Skin Cancer Incidence by Latitude" graph, there is a wide range of places you can get cancer.
EBA1415_SEAL_34_SC_ES-04788	O	1432	Our skin is a major part of our bodily protection.
EBA1415_SEAL_34_SC_ES-04788	O	1433	From the article "your skin protects you" the author states that skin "acts as a waterproof, insulating shield.
EBA1415_SEAL_34_SC_ES-04788	R-12-3	1434	It also protects your body against extreme temperatures, damaging solar radiation, and chemicals."
EBA1415_SEAL_34_SC_ES-04788	R-3-4	1435.1	Skin is very tough, but sometimes not tough enough to withstand the damaging uvb radiation, which also causes skin cancer.
EBA1415_SEAL_34_SC_ES-04788	R-3-50	1435.2	Skin is very tough, but sometimes not tough enough to withstand the damaging uvb radiation, which also causes skin cancer.
EBA1415_SEAL_34_SC_ES-04788	R-3-4	1436	The rays cause "small amounts of damage to genetic molecules in skin cells."
EBA1415_SEAL_34_SC_ES-04788	O	1437	When this happens, the skin can usually heal on its own, but in excessive cases, problems arise.
EBA1415_SEAL_34_SC_ES-04788	R-5-6	1438	From the article "sunburn", the author states, "If a sunburn is severe enough, it becomes less likely that all the damaged skin cells bill be removed."
EBA1415_SEAL_34_SC_ES-04788	O	1439	Sunburn is a serious matter.
EBA1415_SEAL_34_SC_ES-04788	R-5-50	1440	Usually, suffering even one case of sun poisoning in your childhood or adolescence "doubles the chances of developing skin cancer later in life."
EBA1415_SEAL_34_SC_ES-04788	R-3-50	1441	All in all, skin cancer is mainly caused by the harmful rays of uvb radiation.
EBA1415_SEAL_34_SC_ES-04788	O	1442	It is always important to be cautious in direct sunlight and to be aware of how sensitive your type of skin is and how is can handle the sun.
EBA1415_SEAL_34_SC_ES-04788	O	1443	Knowing how skin cancer can come upon you can and may save you in the long run.//
EBA1415_TRKM_2_SC-06049	O	1444	Skin cancer is abnormal uncontrolled growth of skin cells.
EBA1415_TRKM_2_SC-06049	O	1445	Although some people may be at a higher risk.
EBA1415_TRKM_2_SC-06049	O	1446	For skin cancers.
EBA1415_TRKM_2_SC-06049	O	1447	It also depends on the type of skin cell that reproduces irregularly.
EBA1415_TRKM_2_SC-06049	O	1448	The three main varieties of skin cancer is basal cell carcinoma, squamous cell carcinoma, & last malignant melanoma.
EBA1415_TRKM_2_SC-06049	O	1449	Malignant melanoma only occurs in approximately 5% of skin cancer cases.
EBA1415_TRKM_2_SC-06049	O	1450	But, basal & squamous cell carcinomas make up 95% of skin cancer.
EBA1415_TRKM_2_SC-06049	O	1451	However, malignant melanoma is responsible for the most deaths from skin cancer. /
EBA1415_TRKM_2_SC-06049	R-5-50	1452	Sunburn is also a way to develop skin cancer.
EBA1415_TRKM_2_SC-06049	R-4-5	1453	Sunburn is caused by damage to genetic molecules in skin cells.
EBA1415_TRKM_2_SC-06049	R-5-6	1454	Sunburn happens when the body directs blood to skin to try to repair or remove damaged cells.
EBA1415_TRKM_2_SC-06049	O	1455	Normally, abnormal or damaged cells are cleared away & replaced with new cells, but this doesn't always happen.
EBA1415_TRKM_2_SC-06049	R-5-4	1456	If the sunburn is severe enough, it will damage skin cells.
EBA1415_TRKM_2_SC-06049	R-5-50	1457	Also, suffering just one serious sunburn in childhood or adolescence doubles the chances of developing skin cancer later in life. //
EBA1415_RDJK_5_SC_ES-04728	O	1458	There are numerous skin disorders, conditions, and diseases.
EBA1415_RDJK_5_SC_ES-04728	O	1459	Of these, skin cancer is among the most feared because everyone is at some risk of developing skin cancer.
EBA1415_RDJK_5_SC_ES-04728	O	1460	but some people are at a higher risk than others.
EBA1415_RDJK_5_SC_ES-04728	O	1461	Additionally, skin cancer, is the most common form of cancer in the uncontrolled growth of cancer in the USA.
EBA1415_RDJK_5_SC_ES-04728	O	1462	Skin cancer is the uncontrolled growth of abnormal skin cells.
EBA1415_RDJK_5_SC_ES-04728	O	1463	The variety of skin cell that develops depends on the type of skin cell that reproduces irregularly./
EBA1415_RDJK_5_SC_ES-04728	O	1464	The three main varieties of skin cancer: basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.//
EBA1415_LZBA_4_SC_ES-05531	R-5-50	1465.1	Many things can lead to differences in the risk of developing skin cancer.
EBA1415_LZBA_4_SC_ES-05531	R-11-50	1465.2	Many things can lead to differences in the risk of developing skin cancer.
EBA1415_LZBA_4_SC_ES-05531	R-2-50	1465.3	Many things can lead to differences in the risk of developing skin cancer.
EBA1415_LZBA_4_SC_ES-05531	R-1-50	1465.4	Many things can lead to differences in the risk of developing skin cancer.
EBA1415_LZBA_4_SC_ES-05531	R-1-50	1466.1	These are the latitude and direct sunlight, the pigment Melanin, and finally sunburns./
EBA1415_LZBA_4_SC_ES-05531	R-2-50	1466.2	These are the latitude and direct sunlight, the pigment Melanin, and finally sunburns./
EBA1415_LZBA_4_SC_ES-05531	R-11-50	1466.3	These are the latitude and direct sunlight, the pigment Melanin, and finally sunburns./
EBA1415_LZBA_4_SC_ES-05531	R-5-50	1466.4	These are the latitude and direct sunlight, the pigment Melanin, and finally sunburns./
EBA1415_LZBA_4_SC_ES-05531	O	1467	Latitude is measured in degrees and represents distance from the center of the Earth.
EBA1415_LZBA_4_SC_ES-05531	R-1-2	1468	The closer someone is to the equator (0 degrees) the more consistent the direct sunlight will be.
EBA1415_LZBA_4_SC_ES-05531	R-1-2	1469	Some locations have moderate to extreme levels of direct sunlight yearround.
EBA1415_LZBA_4_SC_ES-05531	O	1470	These locations include the Northern third of Australia and the Southern parts of the United States.
EBA1415_LZBA_4_SC_ES-05531	R-2-3	1471	In general, the more direct sunlight there is, the more Uvb radiation there is.
EBA1415_LZBA_4_SC_ES-05531	R-3-50	1472.1	And, the more UVb radiation the more of a chance of getting skin cancer.
EBA1415_LZBA_4_SC_ES-05531	R-4-50	1472.2	And, the more UVb radiation the more of a chance of getting skin cancer.
EBA1415_LZBA_4_SC_ES-05531	R-4-50	1473.1	This is mainly because this radiation rays causes amounts of damage to genetic molecules in skin cells./
EBA1415_LZBA_4_SC_ES-05531	R-3-4	1473.2	This is mainly because this radiation rays causes amounts of damage to genetic molecules in skin cells./
EBA1415_LZBA_4_SC_ES-05531	R-12-3	1474	Skin does have some defenses against solar radiation like Uvb radiation.
EBA1415_LZBA_4_SC_ES-05531	O	1475	Melanin is a pigment that is produced in the epidermis that protects against this.
EBA1415_LZBA_4_SC_ES-05531	R-11-12	1476	There are disadvantages and advantages to having less melanin.
EBA1415_LZBA_4_SC_ES-05531	O	1477	The advantage is that it is easier to make vitamin D.
EBA1415_LZBA_4_SC_ES-05531	R-11-12	1478.1	The disadvantage is that it decreases the chances of protection from Uvb radiation./
EBA1415_LZBA_4_SC_ES-05531	R-12-3	1478.2	The disadvantage is that it decreases the chances of protection from Uvb radiation./
EBA1415_LZBA_4_SC_ES-05531	R-5-50	1479	Lastly, sunburns can be a lead to skin cancer.
EBA1415_LZBA_4_SC_ES-05531	R-5-50	1480.1	This is because sunburns are produced by the damage to genetic molecules in skin cells from the sun.
EBA1415_LZBA_4_SC_ES-05531	R-4-5	1480.2	This is because sunburns are produced by the damage to genetic molecules in skin cells from the sun.
EBA1415_LZBA_4_SC_ES-05531	R-5-6	1481	The more severe the burn is, the more chance someone has to develop sun poisening.
EBA1415_LZBA_4_SC_ES-05531	R-5-6	1482.1	If this happens, it becomes less likely for all of the damaged cells to be recovered/removed.
EBA1415_LZBA_4_SC_ES-05531	R-6-50	1482.2	If this happens, it becomes less likely for all of the damaged cells to be recovered/removed.
EBA1415_LZBA_4_SC_ES-05531	R-6-50	1483	This furthers the chance of skin cancer.
EBA1415_LZBA_4_SC_ES-05531	R-1-50	1484.1	In summary, latitude and direct sunlight, the pigment Melanin, and sunburns can lead to differences in skin cancer risks and dangers.
EBA1415_LZBA_4_SC_ES-05531	R-2-50	1484.2	In summary, latitude and direct sunlight, the pigment Melanin, and sunburns can lead to differences in skin cancer risks and dangers.
EBA1415_LZBA_4_SC_ES-05531	R-11-50	1484.3	In summary, latitude and direct sunlight, the pigment Melanin, and sunburns can lead to differences in skin cancer risks and dangers.
EBA1415_LZBA_4_SC_ES-05531	R-5-50	1484.4	In summary, latitude and direct sunlight, the pigment Melanin, and sunburns can lead to differences in skin cancer risks and dangers.
EBA1415_LZBA_4_SC_ES-05515	R-4-6	1485	When a skin cell's genetic material is damaged, one of three things happen.
EBA1415_LZBA_4_SC_ES-05515	R-4-6	1486	The body can heal itself, either by a) repairing the cell or b), if it would be easier to just replace the cell, sweep the damaged cell away in the blood stream and grow a fresh cell there.
EBA1415_LZBA_4_SC_ES-05515	O	1487	The differences come in when one considers how many cells were damaged and how badly.
EBA1415_LZBA_4_SC_ES-05515	O	1488	The third thing that can happen is if there are too many severly damaged skin cells, the blood stream cannot take all of them fast enough.
EBA1415_LZBA_4_SC_ES-05515	R-4-6	1489.1	A cell that has damaged genetic code and is left unaided may become cancerous.
EBA1415_LZBA_4_SC_ES-05515	R-6-50	1489.2	A cell that has damaged genetic code and is left unaided may become cancerous.
EBA1415_LZBA_4_SC_ES-05515	R-5-50	1490	On the 5th document titled Sunburn. the previous information  is backed up along with an interesting statement regarding if an adolescent or child suffers a severe sunburn, the likelyhood of skin cancer later in life, if the child does not already have it, is doubled.
EBA1415_LZBA_4_SC_ES-05515	R-5-50	1491	This would lead to differences in the risk of skin cancer.
EBA1415_LZBA_4_SC_ES-05515	R-5-50	1492	Sun burn in general raises the risk.
EBA1415_LZBA_4_SC_ES-05515	R-1-50	1493	Therefore, as the graph document shows, living near the equator gives a higher trend ratio of skin cancer patients to citizens.//
EBA1415_TWNB_3_SC_ES-06187	O	1494	First and foremost, skin cancer is more common than you think.
EBA1415_TWNB_3_SC_ES-06187	O	1495	Almost anybody can get skin cancer and its the most common among cancer form.
