File	Relation	SNum	Sentence
EBA1415_KYLS_5_CB_ES-05651	O	1366	Another example of a rate is the changes in the coral's environment like polution.
EBA1415_KYLS_5_CB_ES-05651	O	1367	This a dangerous threat to the health of the coral and making if vulnerable to disease and starvation. //
EBA1415post_WSKT_1_CB_ES-05323	O	1368	If these documents, I believe they are all supposed to be several different reasons behind coral bleaching, but honestly, I see them all intertwined with each otehr.
EBA1415post_WSKT_1_CB_ES-05323	R-1-50	1369	My theory is that it starts with the trade winds, when comparing the two maps provided, I noticed that the most coral bleaching occurs in warmer winds near the equator, in other words, it's hot!
EBA1415post_WSKT_1_CB_ES-05323	R-1-50	1370	The tabels show that when trade winds slow, the amount of coral bleaching increases dramatically.
EBA1415post_WSKT_1_CB_ES-05323	R-1-50	1371.1	I hypothesize that the coral bleaching occures when the trade winds slow is because the coral water must be at a certain temprature, so when winds slow, the hot sun heats up the water and bleaches teh coral./
EBA1415post_WSKT_1_CB_ES-05323	R-1-3	1371.2	I hypothesize that the coral bleaching occures when the trade winds slow is because the coral water must be at a certain temprature, so when winds slow, the hot sun heats up the water and bleaches teh coral./
EBA1415post_WSKT_1_CB_ES-05323	R-3-50	1371.3	I hypothesize that the coral bleaching occures when the trade winds slow is because the coral water must be at a certain temprature, so when winds slow, the hot sun heats up the water and bleaches teh coral./
EBA1415post_WSKT_1_CB_ES-05323	R-3-4	1372.1	Here is my theory as to how these connect, and why they need warmer temperatures; as temperatures rise, there is less Co2 in the water, and coral needs Co2 to survive, which explaisn why is bleachees when the temperatures rise./
EBA1415post_WSKT_1_CB_ES-05323	R-3-50	1372.2	Here is my theory as to how these connect, and why they need warmer temperatures; as temperatures rise, there is less Co2 in the water, and coral needs Co2 to survive, which explaisn why is bleachees when the temperatures rise./
EBA1415post_WSKT_1_CB_ES-05323	O	1373	Now here's where my theory gets a bit unsure; it is possible that zooxanthelle and the algae which helps teh coral survive, require co2.
EBA1415post_WSKT_1_CB_ES-05323	O	1374	If this were the case (maybe it is), it would confirm my theory.
EBA1415post_WSKT_1_CB_ES-05323	R-3-4	1375.1	if the algae does require Co2, then when tempratures rise, they leave the coral to try to find Co2, then the coral bleaches.//
EBA1415post_WSKT_1_CB_ES-05323	R-4-50	1375.2	if the algae does require Co2, then when tempratures rise, they leave the coral to try to find Co2, then the coral bleaches.//
EBA1415_TFHC_1_CB_ES-05966	O	1376	There are many different types of corals in the world.
EBA1415_TFHC_1_CB_ES-05966	O	1377	Corals are also mistaken for being rocks.
EBA1415_TFHC_1_CB_ES-05966	O	1378	Coral is made by tiny animals called polypse.
EBA1415_TFHC_1_CB_ES-05966	O	1379	Coral live in colonies that are made of many polypse.
EBA1415_TFHC_1_CB_ES-05966	O	1380	In order for it to be made, it needs to be in a temp. of 70-85 degrees F.  //
EBA1415_TTKP_7-8_CB_ES-04915	O	1381	Coral bleaching starts when a coral loses its color and becomes white.
EBA1415_TTKP_7-8_CB_ES-04915	O	1382	You mostly see coral bleaching in the pacific ocean.
EBA1415_TTKP_7-8_CB_ES-04915	O	1383	Trade winds were used to guide boats but now have a much more important purpose, when deeper colder water in the pacific rises to the surface.
EBA1415_TTKP_7-8_CB_ES-04915	O	1384	This is known as upwelling.
EBA1415_TTKP_7-8_CB_ES-04915	R-3-50	1385	In the western Pacific, the sea levels rise from inches to a foot when a trade wind shifts, The higher the water temp the more likely coral bleaches.
EBA1415_TTKP_7-8_CB_ES-04915	O	1386	Coral often mistaken as a rock is actually a bunch of small animals called polyps.
EBA1415_TTKP_7-8_CB_ES-04915	O	1387	Coral reefs can only be found in clear shallow water.
EBA1415_TTKP_7-8_CB_ES-04915	R-3-5	1388	Reef building coral water temps between 70-85oF because the process of photosynthesis is sensitive to changes in water temperature.//
EBA1415_TRJA_67_CB_ES-06090	O	1389	Marine Biologists have discovered many diffrent types of corals living in the oceans.
EBA1415_TRJA_67_CB_ES-06090	O	1390	These invertebrates animals live together in colonies and tend to stay in one palce.
EBA1415_TRJA_67_CB_ES-06090	R-7-50	1391	The different types of algae living within the coral polyps give the corals their varyign colors.
EBA1415_TRJA_67_CB_ES-06090	O	1392	Some coral have been "bleached" plain white.
EBA1415_TRJA_67_CB_ES-06090	O	1393	Coral bleaching is a phenomenon in which coral loses its color.
EBA1415_TRJA_67_CB_ES-06090	O	1394	Events leading to coral bleaching are a serious problem with a serious impact on the world's coral reef.//
EBA1415_SEAL_78_CB-04807	O	1395	Although corals are usually healhty in the bottom of the sea, a phenomenon called coral bleaching could kill them.
EBA1415_SEAL_78_CB-04807	O	1396	Coral bleaching is mostly found in the Pacific Ocean where 1/3 of the surface of Earth is.
EBA1415_SEAL_78_CB-04807	R-1-3	1397	Coral usually need water temperature between 70-85 degrees F and in the Pacific Ocean trade winds could change a different direction, and affect the water temperature by adding 3-5 degrees F or even adding 10 degrees F.
EBA1415_SEAL_78_CB-04807	R-3-6	1398.1	With the temperature change, the coral will be under loss of stress and eject their food-producing algae.
EBA1415_SEAL_78_CB-04807	R-6-7	1398.2	With the temperature change, the coral will be under loss of stress and eject their food-producing algae.
EBA1415_SEAL_78_CB-04807	R-7-50	1399	Without the algae the cant eat and it will die.
EBA1415_SEAL_78_CB-04807	O	1400	In 1997 and 1998 the worst coral bleaching happened.
EBA1415_SEAL_78_CB-04807	R-1-3	1401	When trade winds shifted directions and caused a big increase in temperature.
EBA1415_SEAL_78_CB-04807	O	1402	that same time span over 70 countries reported coral bleaching.
EBA1415_SEAL_78_CB-04807	R-6-50	1403	Corals can also be affected by humans, when humans go blast fishing or drop anchors or even walk on reefs coral's get stressed and that might impact coral bleaching but if corals are deep down in the sea humans are not going to be able to step on them so those corals could only be affected trade winds.
EBA1415_SEAL_78_CB-04807	R-1-3	1404.1	Corals in the sea are affected by the trade winds the most because when trade winds change direction the water temperature and level change and it affects the coral alot. //
EBA1415_SEAL_78_CB-04807	R-3-50	1404.2	Corals in the sea are affected by the trade winds the most because when trade winds change direction the water temperature and level change and it affects the coral alot. //
EBA1415_KYNS_4_CB_ES-05387	R-3-50	1405	Coral bleaching, onw way coral becomes bleached is temperature change.
EBA1415_KYNS_4_CB_ES-05387	R-3-4	1406	Increases in temperature cause the amount of Carbon dioxide, needed for coral to survive.
EBA1415_KYNS_4_CB_ES-05387	O	1407	Algae without this can be harmul to the health of the coral, Algae gives coral energy it needs to survive.
EBA1415_KYNS_4_CB_ES-05387	R-3-6	1408.1	It also gives the coral its color, when temperature changes this causes the coral to become stressed and this can cause coral to eject zooxanthellae algae, this makes the coral turn white.
EBA1415_KYNS_4_CB_ES-05387	R-6-7	1408.2	It also gives the coral its color, when temperature changes this causes the coral to become stressed and this can cause coral to eject zooxanthellae algae, this makes the coral turn white.
EBA1415_KYNS_4_CB_ES-05387	R-7-50	1408.3	It also gives the coral its color, when temperature changes this causes the coral to become stressed and this can cause coral to eject zooxanthellae algae, this makes the coral turn white.
EBA1415_KYNS_4_CB_ES-05387	O	1409	An example of this would be in 1998 when there was a massive increase in coral bleaching.
EBA1415_KYNS_4_CB_ES-05387	O	1410	Ran out of time. //
EBA1415_SWCT_7_CB_ES-04886	O	1411	On the topic of coral bleaching, there are some specific examples that explain the difference in rates.
EBA1415_SWCT_7_CB_ES-04886	R-1-3	1412.1	first, The weaker the trade winds are, the higher the temperature of the water, the higher coral reef becomes more bleached.
EBA1415_SWCT_7_CB_ES-04886	R-3-50	1412.2	first, The weaker the trade winds are, the higher the temperature of the water, the higher coral reef becomes more bleached.
EBA1415_SWCT_7_CB_ES-04886	O	1413	According to the graph, this phenomenon also supports the inference that I made particularly in 1998, where one of the highest bleachings happened.
EBA1415_SWCT_7_CB_ES-04886	O	1414	The graph shows the winds and temperature. /
EBA1415_SWCT_7_CB_ES-04886	O	1415	The rate of coral bleaching can also change its rate depending on where it is located.
EBA1415_SWCT_7_CB_ES-04886	O	1416	Near land, or in the middle of the sea.
EBA1415_SWCT_7_CB_ES-04886	O	1417	If it is near land masses, the rate may increase. /
EBA1415_SWCT_7_CB_ES-04886	R-4-50	1418	Lastly, if coral is not receiving its average input of CO2 (Carbon monoxide) it may be bleached.
EBA1415_SWCT_7_CB_ES-04886	O	1419	Another aspect to go with that rate is how much sunlight is given for photosynthesis. /
EBA1415_SWCT_7_CB_ES-04886	O	1420	All in all, there are a few but large differences in rates of coral bleaching.  //
EBA1415_HNJD_4_CB_ES-05810	O	1421	Coral bleaching is a phenomenon in which coral loses its color.
EBA1415_HNJD_4_CB_ES-05810	O	1422	Events leading to coral bleaching are a serious problem with a serious impact on the world's coral reefs.
EBA1415_HNJD_4_CB_ES-05810	O	1423	Corals is sometimes mistaken for a plant or a rock.
EBA1415_HNJD_4_CB_ES-05810	O	1424	But it really made up of small animals called polyps.
EBA1415_HNJD_4_CB_ES-05810	O	1425	A coral polyps has a saclike body and a mouth surrounded by stinging tenticles.
EBA1415_HNJD_4_CB_ES-05810	O	1426	Polyps range in size from the pine of a head to a foot in diameter.
EBA1415_HNJD_4_CB_ES-05810	O	1427	Polyps use limestone from seawater to build a hard skeleton.
EBA1415_HNJD_4_CB_ES-05810	O	1428	Thus hard skeleton protects them from the delicate body of the polyp.
EBA1415_HNJD_4_CB_ES-05810	O	1429	One time, the hard skeleton build up and coral reefs.
EBA1415_HNJD_4_CB_ES-05810	O	1430	Coral reefs are only found in clear; shallow; tropical waters.
EBA1415_HNJD_4_CB_ES-05810	O	1431	Partly because of the algae, called zooxanthellae, live in the coral tissues and need light for the process of photosynthesis.
EBA1415_HNJD_4_CB_ES-05810	O	1432	Coral and zooxathellae algae have a sybiotic relationship.
EBA1415_HNJD_4_CB_ES-05810	O	1433	Meaning they both benefit from their relationship with each other.
EBA1415_HNJD_4_CB_ES-05810	O	1434	Basically zooanthellae cannot like outside coral reef's body.
EBA1415_HNJD_4_CB_ES-05810	O	1435	The reason this is because theres not way nutirents in the tropical ocean to allow photosynthesis.
EBA1415_HNJD_4_CB_ES-05810	O	1436	Coral gives a protected nutirent rich environment for the algae.
EBA1415_HNJD_4_CB_ES-05810	O	1437	The relationship also provides/benefits the coral.
EBA1415_HNJD_4_CB_ES-05810	O	1438	Zooxanthellae passes some of the food they make from the sun's energy to the coral.
EBA1415_HNJD_4_CB_ES-05810	O	1439	The algae also provides coral with their colors.
EBA1415_HNJD_4_CB_ES-05810	O	1440	But, certain environmental stressors can threaten this relationship.
EBA1415_HNJD_4_CB_ES-05810	O	1441	The algae rely on the coral to stay healthy, but corals can sustain physical damage from some destructive practices.
EBA1415_HNJD_4_CB_ES-05810	O	1442	This is because people blast fishing, tourists who walk on the reef or drop anchors on the reef.
EBA1415_HNJD_4_CB_ES-05810	O	1443	Most damgerous threat to the coral is changes in the environment.
EBA1415_HNJD_4_CB_ES-05810	O	1444	Which puts stress on the coral.
EBA1415_HNJD_4_CB_ES-05810	O	1445	The more stress on the coral the less healthy it becomes.
EBA1415_HNJD_4_CB_ES-05810	R-6-7	1446	This is because increased stress on corals from the environment forces the coral to eject their food-producing algae.
EBA1415_HNJD_4_CB_ES-05810	R-14-50	1447.1	Coral bleaching is one of the stressors that negatively affect the balanced relationship between coral and zooxanthellae.
EBA1415_HNJD_4_CB_ES-05810	R-6-14	1447.2	Coral bleaching is one of the stressors that negatively affect the balanced relationship between coral and zooxanthellae.
EBA1415_HNJD_4_CB_ES-05810	R-7-50	1448	Bleching causes the coral to turn white.
EBA1415_HNJD_4_CB_ES-05810	R-7-50	1449	Due to the ejection or death of the Zooxanthellae algae. //
EBA1415_SWCT_6_CB-04876	O	1450	Coral bleaching, is a scientific explanation in which the coral loses its color.
EBA1415_SWCT_6_CB-04876	O	1451	This impacts the world's coral reefs in many ways.
EBA1415_SWCT_6_CB-04876	O	1452	Such as the world's climate, an algae called zooxanthellae and changes in their environment./
EBA1415_SWCT_6_CB-04876	O	1453	The world's climate explains the leads of differences in the rates of coral bleaching.
EBA1415_SWCT_6_CB-04876	O	1454	For example, the Pacific trade winds effect much of the pacific ocean regions. 
EBA1415_SWCT_6_CB-04876	R-1-2	1455	There is this movement that causes the wind to drag warm surface waters westward. 
EBA1415_SWCT_6_CB-04876	O	1456	This leading towards sea levels rising. 
EBA1415_SWCT_6_CB-04876	O	1457	Causing a type of swelling and endangering most of the coral residing in that area.
EBA1415_SWCT_6_CB-04876	O	1458	Coral is only functional be with the help of a symbiotic algae, but if the climate isn't doing them any justice then, that's the end of the beautiful/colorful corals./
EBA1415_SWCT_6_CB-04876	O	1459	Another difference in the rates of coral bleaching has to do with an algae called zooxanthellae.
EBA1415_SWCT_6_CB-04876	O	1460	Coral is made up of a bunch of tiny animals.
EBA1415_SWCT_6_CB-04876	O	1461	These animals are called polyps.
EBA1415_SWCT_6_CB-04876	O	1462	Polyps build a hard skeleton that later transform into coral reefs.
EBA1415_SWCT_6_CB-04876	O	1463	Now zooxanthellae live in the coral tissues because the sunlight is more clear, and can help them perform photosynthesis.
EBA1415_SWCT_6_CB-04876	O	1464	As long as their is sunlight available the algae will do photosynthesis.
EBA1415_SWCT_6_CB-04876	O	1465	This is important because the chemicals provided by the algae help keep the coral reef alive.
EBA1415_SWCT_6_CB-04876	O	1466	But there are some dangers to this process, the temperature of the water is the main factor of how that changes the coral reefs environment.
EBA1415_SWCT_6_CB-04876	R-7-50	1467	Without the algae the look white or bleached./
